county_fips,YEAR,SEX,AGE,unemployed,med_inc,pop
13151,2015,1.5293103448275862,45.86810344827586,3.706896551724138,23000.0,172355.0
13151,2019,1.5359032501889645,48.2260015117158,2.6455026455026456,30000.0,187566.0
13185,2015,1.5143171806167401,45.53193832599119,3.9647577092511015,15750.0,89103.0
13185,2019,1.5434047350620068,46.529875986471254,2.593010146561443,24000.0,92621.0
13215,2007,1.5214521452145215,45.456765676567656,4.488448844884489,20000.0,143772.0
13215,2011,1.5233874938453964,45.590349581486954,6.696208764155588,15300.0,153897.0
13223,2015,1.525179856115108,44.86810551558753,3.477218225419664,25000.0,118403.0
13223,2019,1.5088633993743483,45.34202294056308,2.815432742440042,28500.0,133207.0
13245,2007,1.544336569579288,44.7126213592233,4.724919093851133,16200.0,155929.0
13245,2011,1.5217136150234742,45.360915492957744,7.570422535211267,14000.0,160021.0
13245,2015,1.505276225946617,46.72501551831161,4.0968342644320295,17800.0,161733.0
13245,2019,1.5085281111813014,48.32469993682881,2.5268477574226154,20000.0,163893.0
13313,2015,1.5178571428571428,47.2967032967033,2.60989010989011,20000.0,80860.0
13313,2019,1.5278450363196125,48.9636803874092,1.937046004842615,22950.0,82072.0
15000,2007,1.5031518624641833,48.34957020057307,2.8080229226361033,24900.0,168538.0
15000,2011,1.5168884339815762,49.84595701125895,5.885363357215967,24000.0,182634.0
15000,2015,1.5035211267605635,49.30533199195171,2.162977867203219,29502.0,192653.0
15000,2019,1.5179746835443038,51.93620253164557,2.1772151898734178,30900.0,195933.0
15001,2007,1.5224514563106797,47.966626213592235,2.8519417475728157,22000.0,140402.0
15001,2011,1.5123376623376623,49.92272727272727,6.298701298701298,18052.0,151703.0
15001,2015,1.5059151009046625,50.93597773138483,3.6186499652052886,24000.0,158718.0
15001,2019,1.5154577883472058,50.75208085612366,3.388822829964328,25000.0,165499.0
15003,2007,1.5106785617734524,47.0279805352798,2.4871586915382533,26300.0,742501.0
15003,2011,1.5017392347367158,46.98272759985606,3.3825116948542644,23900.0,787663.0
15003,2015,1.4981390322967942,47.14251410733581,2.617361027734422,27800.0,813841.0
15003,2019,1.50412833215381,49.36683179995282,1.958008964378391,32000.0,801524.0
16000,2007,1.5172160274476167,47.086141404239676,2.9898296777355715,18700.0,736261.0
16000,2011,1.5076906528987846,47.83543078412391,4.754221791975906,17500.0,769027.0
16000,2015,1.5055001279099514,47.92905261362667,2.762854950115119,20000.0,1215074.0
16000,2019,1.4993038366336633,48.799118193069305,2.0498143564356437,24400.0,1326698.0
16001,2007,1.5120833333333332,44.07958333333333,3.2916666666666665,24400.0,287362.0
16001,2011,1.511089681774349,45.907425265188046,6.364513018322084,21500.0,312598.0
16019,2015,1.5085574572127138,47.19804400977995,2.2004889975550124,20000.0,80581.0
16019,2019,1.5133689839572193,46.42994652406417,1.1764705882352942,25500.0,88814.0
16027,2007,1.5126737530662306,44.97710547833197,3.2706459525756335,19800.0,130226.0
16027,2011,1.5191364082433758,45.9342492639843,8.537782139352307,14310.0,140978.0
17000,2007,1.5193508114856429,47.12222426884427,4.087104234461022,21600.0,4067885.0
17000,2011,1.5123877329732605,48.35874301847419,5.431780519241392,20000.0,4135521.0
17000,2015,1.5031036623215395,49.79298572315332,3.4416166632181526,22000.0,1997718.0
17000,2019,1.504387456635603,51.17070267328753,2.452214135092851,25200.0,1965466.0
17019,2007,1.5088691796008868,42.02549889135255,3.270509977827051,20000.0,159904.0
