,Unnamed: 0,YEAR,SAMPLE,SERIAL,CBSERIAL,HHWT,CLUSTER,STATEFIP,COUNTYFIP,STRATA,GQ,PERNUM,PERWT,SEX,AGE,EDUC,EDUCD,EMPSTAT,EMPSTATD,INCTOT,unemployed
4445375,4445375,2011,201101,108510,434877.0,89.0,2011001085101,6,37.0,612006,1,5,92.0,1,16,5,50,3,30,0,0
6896193,6896193,2011,201101,1191532,665895.0,24.0,2011011915321,48,85.0,210248,1,6,15.0,1,33,2,25,1,10,15020,0
8867873,8867873,2015,201501,680643,880541.0,426.0,2015006806431,27,37.0,150327,1,2,662.0,2,34,6,63,2,20,0,1
12344335,12344335,2019,201901,832495,2019000825742.0,104.0,2019008324951,35,0.0,80135,1,1,104.0,1,70,6,64,1,10,50400,0
5726888,5726888,2011,201101,669869,499482.0,129.0,2011006698691,27,53.0,140127,1,1,129.0,2,52,7,71,1,10,27300,0
11875329,11875329,2019,201901,625200,2019000416584.0,75.0,2019006252001,25,0.0,30425,1,2,83.0,2,79,6,65,3,30,7200,0
10554684,10554684,2019,201901,47997,2019000983599.0,80.0,2019000479971,4,13.0,12804,1,2,94.0,2,73,10,101,3,30,7000,0
3233679,3233679,2007,200701,923924,1073337.0,80.0,2007009239241,37,0.0,270337,1,2,84.0,2,65,7,71,3,30,4800,0
1444382,1444382,2007,200701,109995,416707.0,59.0,2007001099951,6,0.0,70006,1,2,68.0,2,51,8,81,3,30,0,0
1860492,1860492,2007,200701,291590,569047.0,82.0,2007002915901,12,99.0,350212,1,2,151.0,2,48,6,62,1,10,26004,0
5674500,5674500,2011,201101,646435,974413.0,17.0,2011006464351,26,81.0,130026,4,1,17.0,1,27,0,2,3,30,14600,0
7084355,7084355,2011,201101,1269389,321851.0,65.0,2011012693891,51,710.0,290051,1,1,65.0,2,63,2,25,1,10,11000,0
1802158,1802158,2007,200701,262839,132634.0,147.0,2007002628391,12,0.0,401012,1,2,142.0,1,15,3,30,0,0,7500,0
3152941,3152941,2007,200701,885234,1300609.0,181.0,2007008852341,36,71.0,330336,4,1,181.0,1,21,7,71,1,14,6000,0
13298382,13298382,2019,201901,1262226,2019000852717.0,41.0,2019012622261,48,0.0,550048,1,1,40.0,2,74,10,101,1,10,70500,0
10686648,10686648,2019,201901,110671,2019000251595.0,43.0,2019001106711,6,85.0,850606,1,3,33.0,2,18,6,65,1,10,10000,0
13043178,13043178,2019,201901,1150592,2019001148280.0,60.0,2019011505921,45,0.0,60345,1,3,93.0,2,25,6,65,1,10,12000,0
11159934,11159934,2019,201901,304610,2019000411469.0,71.0,2019003046101,12,9.0,90112,1,1,71.0,1,66,11,114,3,30,313000,0
11437299,11437299,2019,201901,427588,2019010132513.0,35.0,2019004275881,17,97.0,330817,3,1,35.0,2,90,6,65,3,30,12600,0
3628879,3628879,2007,200701,1109392,1253332.0,44.0,2007011093921,45,0.0,190045,1,1,44.0,2,63,11,114,1,10,57000,0
4693205,4693205,2011,201101,206633,1438946.0,52.0,2011002066331,6,1.0,240606,1,1,53.0,2,57,6,65,1,10,36000,0
3756811,3756811,2007,200701,1167635,325965.0,20.0,2007011676351,48,309.0,380248,1,2,30.0,2,79,2,24,3,30,15500,0
12243503,12243503,2019,201901,789711,2019001329127.0,23.0,2019007897111,33,0.0,10033,1,2,24.0,1,64,6,63,3,30,75000,0
4409428,4409428,2011,201101,94211,286717.0,25.0,2011000942111,6,65.0,800106,1,2,24.0,1,58,6,63,3,30,7900,0
8440882,8440882,2015,201501,487718,1365966.0,72.0,2015004877181,18,89.0,10318,1,1,72.0,1,58,6,63,3,30,19000,0
8137193,8137193,2015,201501,355410,156208.0,60.0,2015003554101,13,0.0,100713,1,5,55.0,1,28,7,71,1,10,10000,0
1411883,1411883,2007,200701,96803,289340.0,78.0,2007000968031,6,107.0,350206,1,1,78.0,1,32,6,61,1,12,29000,0
12385814,12385814,2019,201901,856098,2019000169398.0,52.0,2019008560981,36,0.0,70336,1,1,52.0,2,77,6,63,1,10,24000,0
1793053,1793053,2007,200701,258460,66411.0,86.0,2007002584601,12,71.0,380012,1,1,87.0,2,39,6,62,1,10,30000,0
8545803,8545803,2015,201501,535755,1288111.0,166.0,2015005357551,21,0.0,120021,1,1,166.0,1,44,7,71,2,20,48000,1
4829543,4829543,2011,201101,267914,146094.0,150.0,2011002679141,12,95.0,220412,1,1,149.0,2,28,10,101,1,10,37300,0
5881647,5881647,2011,201101,740147,1311930.0,71.0,2011007401471,31,0.0,60031,1,3,63.0,2,15,3,30,0,0,400,0
3919095,3919095,2007,200701,1238176,1292465.0,66.0,2007012381761,48,29.0,560548,1,1,68.0,2,28,10,101,3,30,90,0
13096984,13096984,2019,201901,1175400,2019000707252.0,150.0,2019011754001,47,0.0,180047,1,1,151.0,1,45,4,40,3,30,10100,0
12934814,12934814,2019,201901,1101459,2019000753916.0,121.0,2019011014591,42,91.0,310642,1,2,170.0,1,29,11,115,1,10,72000,0
12484378,12484378,2019,201901,896318,2019000912795.0,82.0,2019008963181,36,0.0,70436,1,2,70.0,2,50,8,81,1,10,44200,0
10372317,10372317,2015,201501,1340844,520678.0,86.0,2015013408441,54,0.0,90054,1,3,108.0,1,20,3,30,3,30,0,0
8441697,8441697,2015,201501,488071,1384557.0,10.0,2015004880711,18,0.0,60018,1,1,9.0,2,55,6,64,1,10,26000,0
13515332,13515332,2019,201901,1351393,2019001220074.0,74.0,2019013513931,51,41.0,410151,1,1,74.0,1,74,7,71,3,30,33900,0
2314404,2314404,2007,200701,498987,1337939.0,18.0,2007004989871,19,0.0,30019,1,3,2.0,2,79,6,62,3,30,7200,0
8682563,8682563,2015,201501,597154,306526.0,122.0,2015005971541,25,0.0,190025,1,1,122.0,2,56,2,23,3,30,10000,0
11026220,11026220,2019,201901,240128,2019000984241.0,50.0,2019002401281,8,0.0,80308,1,1,49.0,2,60,7,71,1,10,51600,0
11340299,11340299,2019,201901,384984,2019000519016.0,117.0,2019003849841,13,59.0,360013,1,1,118.0,2,35,11,114,1,10,12000,0
12541871,12541871,2019,201901,919721,2019001345783.0,63.0,2019009197211,36,55.0,90236,1,1,62.0,1,57,10,101,1,10,51000,0
3699064,3699064,2007,200701,1142455,1303495.0,95.0,2007011424551,47,0.0,130247,1,1,94.0,2,82,10,101,3,30,76300,0
11204510,11204510,2019,201901,324095,2019000731322.0,48.0,2019003240951,12,0.0,861012,1,2,65.0,1,16,4,40,3,30,8000,0
1950437,1950437,2007,200701,335955,1234823.0,79.0,2007003359551,12,101.0,250312,1,1,79.0,2,42,10,101,2,20,29070,1
5290905,5290905,2011,201101,473253,846600.0,23.0,2011004732531,18,39.0,70018,1,1,23.0,2,84,6,63,3,30,12000,0
7476346,7476346,2015,201501,76547,95452.0,59.0,2015000765471,6,37.0,374006,1,2,57.0,2,73,10,101,3,30,25000,0
8378801,8378801,2015,201501,459648,1483809.0,173.0,2015004596481,17,99.0,240017,1,2,167.0,1,30,6,63,1,10,75000,0
11742991,11742991,2019,201901,564503,2019000257931.0,42.0,2019005645031,22,0.0,190022,1,1,43.0,1,68,6,63,3,30,34800,0
8203862,8203862,2015,201501,384490,1190389.0,126.0,2015003844901,13,135.0,400213,1,3,120.0,2,76,6,63,3,30,11700,0
12115836,12115836,2019,201901,733902,2019000121825.0,94.0,2019007339021,29,510.0,190229,1,1,94.0,2,68,6,63,3,30,26700,0
5731538,5731538,2011,201101,671959,628286.0,92.0,2011006719591,27,0.0,50027,4,1,92.0,1,75,6,64,3,30,1100,0
3294746,3294746,2007,200701,952662,390410.0,278.0,2007009526621,39,93.0,50139,1,1,284.0,2,41,7,71,2,20,3900,1
12398387,12398387,2019,201901,861268,2019000265768.0,90.0,2019008612681,36,0.0,310336,1,1,89.0,2,77,6,63,3,30,59100,0
5386628,5386628,2011,201101,516866,220838.0,18.0,2011005168661,21,0.0,210021,4,1,18.0,1,20,7,71,3,30,0,0
12307965,12307965,2019,201901,817366,2019001012617.0,52.0,2019008173661,34,15.0,220134,1,1,51.0,1,54,6,63,1,10,200000,0
1994249,1994249,2007,200701,356511,367182.0,305.0,2007003565111,13,215.0,300013,1,2,305.0,1,52,6,62,3,30,39000,0
10801554,10801554,2019,201901,153421,2019000697045.0,63.0,2019001534211,6,73.0,730506,1,2,68.0,1,36,6,65,1,10,31000,0
13582235,13582235,2019,201901,1380580,2019000998467.0,42.0,2019013805801,53,61.0,1170453,1,1,42.0,1,55,10,101,1,10,145080,0
5113127,5113127,2011,201101,395369,215423.0,358.0,2011003953691,16,0.0,20016,1,3,145.0,1,20,7,71,3,30,6900,0
11163671,11163671,2019,201901,306259,2019000438916.0,95.0,2019003062591,12,115.0,1150312,1,2,155.0,2,60,6,63,1,10,33000,0
2090406,2090406,2007,200701,399362,1312423.0,40.0,2007003993621,16,0.0,10016,1,1,41.0,2,57,6,62,1,10,4800,0
3907106,3907106,2007,200701,1232967,1220954.0,197.0,2007012329671,48,0.0,280048,1,2,160.0,2,40,6,61,2,20,7000,1
7824068,7824068,2015,201501,213381,1500319.0,157.0,2015002133811,6,1.0,10606,1,3,183.0,1,21,7,71,3,30,0,0
9060846,9060846,2015,201501,767108,167379.0,176.0,2015007671081,34,23.0,90734,1,2,136.0,2,29,10,101,2,20,0,1
4941906,4941906,2011,201101,319484,1029460.0,162.0,2011003194841,12,0.0,401612,1,1,162.0,1,46,5,50,1,10,13000,0
11670086,11670086,2019,201901,530754,2019000535205.0,26.0,2019005307541,20,0.0,90020,1,1,26.0,1,39,11,116,1,12,10000,0
7574549,7574549,2015,201501,115293,491464.0,58.0,2015001152931,6,85.0,850906,1,2,61.0,1,67,0,2,3,30,17000,0
2169839,2169839,2007,200701,434198,853976.0,51.0,2007004341981,17,0.0,80017,1,6,89.0,2,34,2,24,1,10,16900,0
4947435,4947435,2011,201101,322018,1072297.0,34.0,2011003220181,12,105.0,240412,1,2,70.0,1,40,5,50,1,10,75000,0
4095062,4095062,2007,200701,1315717,1104949.0,75.0,2007013157171,53,53.0,140153,1,1,77.0,2,32,8,81,1,10,61100,0
2132693,2132693,2007,200701,417923,449112.0,57.0,2007004179231,17,0.0,10217,1,2,46.0,2,40,6,62,1,10,28600,0
6027693,6027693,2011,201101,801630,1198176.0,388.0,2011008016301,35,1.0,60335,1,1,387.0,1,39,7,71,1,10,36000,0
11134564,11134564,2019,201901,293592,2019000232772.0,42.0,2019002935921,12,71.0,710112,1,1,43.0,2,67,8,81,1,10,53100,0
12238247,12238247,2019,201901,787471,2019000762149.0,112.0,2019007874711,33,0.0,20033,1,2,118.0,1,58,8,81,1,10,69160,0
8632851,8632851,2015,201501,575375,605579.0,360.0,2015005753751,24,31.0,100324,1,2,338.0,1,35,10,101,1,10,229000,0
5548989,5548989,2011,201101,589707,182324.0,32.0,2011005897071,25,0.0,20025,1,2,32.0,1,16,4,40,3,30,0,0
3497125,3497125,2007,200701,1046597,495632.0,101.0,2007010465971,42,0.0,250142,1,2,95.0,1,57,6,62,1,10,36330,0
3880028,3880028,2007,200701,1221178,1058459.0,58.0,2007012211781,48,0.0,310048,1,1,59.0,1,60,8,81,2,20,27670,1
7899126,7899126,2015,201501,246349,771175.0,98.0,2015002463491,9,1.0,10509,3,1,98.0,1,21,6,65,3,30,0,0
1905266,1905266,2007,200701,313644,899824.0,51.0,2007003136441,12,127.0,190312,1,1,49.0,2,65,8,81,1,10,35580,0
6149547,6149547,2011,201101,855097,900114.0,9.0,2011008550971,36,103.0,430536,3,1,9.0,1,19,6,63,3,30,0,0
5763263,5763263,2011,201101,685927,1489031.0,50.0,2011006859271,27,0.0,90027,1,1,50.0,1,41,6,63,1,10,35000,0
5523317,5523317,2011,201101,578518,1057177.0,61.0,2011005785181,24,13.0,40024,1,1,61.0,1,46,8,81,1,10,154000,0
9373123,9373123,2015,201501,901951,301657.0,193.0,2015009019511,37,0.0,70037,1,1,192.0,1,35,10,101,1,10,50000,0
7432047,7432047,2015,201501,57823,472833.0,145.0,2015000578231,5,143.0,20005,1,1,145.0,1,32,11,114,1,10,17000,0
6862079,6862079,2011,201101,1177252,457184.0,24.0,2011011772521,48,201.0,461448,1,1,24.0,1,54,3,30,1,10,14900,0
6217003,6217003,2011,201101,884875,1412926.0,58.0,2011008848751,36,59.0,420136,1,2,64.0,2,64,10,101,3,30,33800,0
9555293,9555293,2015,201501,984926,1220989.0,43.0,2015009849261,39,49.0,411039,1,1,42.0,1,45,6,63,1,10,14100,0
5979683,5979683,2011,201101,781635,957726.0,159.0,2011007816351,34,39.0,190134,1,2,155.0,2,47,10,101,3,30,0,0
5635474,5635474,2011,201101,629009,386361.0,31.0,2011006290091,26,0.0,210026,1,1,31.0,1,51,8,81,1,10,76000,0
13043780,13043780,2019,201901,1150848,2019001166112.0,84.0,2019011508481,45,0.0,10145,1,2,128.0,1,46,6,63,1,10,85000,0
8821229,8821229,2015,201501,659928,1293748.0,93.0,2015006599281,26,99.0,300626,1,2,110.0,1,72,6,64,3,30,28800,0
4848375,4848375,2011,201101,276572,294661.0,29.0,2011002765721,12,11.0,360812,1,2,30.0,1,52,10,101,1,10,342000,0
4552307,4552307,2011,201101,150857,869270.0,134.0,2011001508571,6,65.0,780106,1,2,136.0,1,31,7,71,1,10,60000,0
6367395,6367395,2011,201101,953823,452061.0,188.0,2011009538231,39,17.0,430239,1,3,62.0,1,19,5,50,2,20,1200,1
11977108,11977108,2019,201901,670715,2019000755943.0,15.0,2019006707151,26,0.0,110026,1,2,23.0,2,19,6,63,2,20,0,1
11898523,11898523,2019,201901,634960,2019000918205.0,58.0,2019006349601,25,0.0,360225,1,1,58.0,2,34,10,101,1,10,90000,0
9157246,9157246,2015,201501,807641,1465068.0,127.0,2015008076411,35,0.0,80335,1,2,137.0,1,46,10,101,1,10,304000,0
9523990,9523990,2015,201501,970653,818391.0,53.0,2015009706531,39,139.0,220039,1,2,97.0,1,46,6,65,1,10,84100,0
2198223,2198223,2007,200701,446467,1159837.0,88.0,2007004464671,17,31.0,340517,1,2,84.0,1,50,10,101,1,10,100000,0
1538024,1538024,2007,200701,148161,787599.0,52.0,2007001481611,6,65.0,800106,1,7,49.0,2,15,3,30,0,0,0,0
4434189,4434189,2011,201101,104081,389548.0,61.0,2011001040811,6,73.0,811106,1,1,61.0,2,50,8,81,1,10,108000,0
8555668,8555668,2015,201501,540232,105565.0,37.0,2015005402321,22,0.0,140022,3,1,37.0,1,45,3,30,3,30,0,0
1751870,1751870,2007,200701,238642,663813.0,74.0,2007002386421,9,5.0,10009,1,1,73.0,1,38,6,62,1,10,48000,0
4738528,4738528,2011,201101,226265,888568.0,58.0,2011002262651,8,0.0,81008,1,1,58.0,1,36,8,81,1,10,65000,0
11907239,11907239,2019,201901,638578,2019001104378.0,69.0,2019006385781,25,0.0,340025,1,1,69.0,2,64,6,65,3,30,12000,0
12954032,12954032,2019,201901,1109841,2019000979934.0,22.0,2019011098411,42,0.0,110042,1,1,22.0,1,68,6,63,3,30,25040,0
5541319,5541319,2011,201101,586202,15242.0,118.0,2011005862021,25,0.0,200025,1,4,98.0,1,24,10,101,1,10,34000,0
11514711,11514711,2019,201901,460729,2019000905706.0,96.0,2019004607291,17,0.0,60017,1,3,138.0,2,38,6,65,3,30,0,0
6927950,6927950,2011,201101,1204892,860804.0,37.0,2011012048921,48,245.0,430048,1,2,39.0,2,30,8,81,2,20,2000,1
9310948,9310948,2015,201501,874393,1183391.0,100.0,2015008743931,36,103.0,331036,1,1,99.0,1,39,6,63,1,10,24000,0
11453178,11453178,2019,201901,434657,2019000180309.0,105.0,2019004346571,17,31.0,341617,1,3,89.0,1,15,4,40,0,0,0,0
9725820,9725820,2015,201501,1062114,835499.0,84.0,2015010621141,42,91.0,310542,1,4,115.0,1,23,0,2,1,10,20000,0
2486612,2486612,2007,200701,579538,1103866.0,82.0,2007005795381,24,13.0,40024,1,1,81.0,2,48,6,62,1,10,35400,0
9910075,9910075,2015,201501,1146353,1373289.0,66.0,2015011463531,47,0.0,220047,1,1,66.0,2,63,7,71,1,10,36000,0
3902388,3902388,2007,200701,1230925,1193042.0,41.0,2007012309251,48,0.0,270048,1,2,53.0,2,41,6,65,1,10,50000,0
7885381,7885381,2015,201501,240095,193668.0,100.0,2015002400951,9,9.0,90509,1,1,100.0,2,65,11,114,3,30,14000,0
