OBJECTID,stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_route,routes,route_filter,route_sort,mode,direction,trips_wd,trips_sa,trips_su,trips_7d,svc_days,agency,feed_version,start_date,end_date,from_gtfs,change_log,comments,status_code,status_notes,status_start_date,status_end_date,GEOIDFQ,county,muni,hood,munihood_full,munihood_display,empty_feat,x,y,,,,,,,,Count,median_housing_cost,,,,,,
198451,S01330,10884,2ND ST AT KENNEDY AVE,40.371792,-79.846339,S01330-P7,P7,P7,P7,BUS,IB,11,0,0,55,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001014,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.846339,40.371792,,,,,,,,,,,,,,,
198452,S01340,10989,2ND ST AT KENNEDY AVE FS,40.371967,-79.846542,S01340-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001008,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.846542,40.371967,,,,,,,,,,,,,,,
198453,S01340,10989,2ND ST AT KENNEDY AVE FS,40.371967,-79.846542,S01340,61C,All Routes,00,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034868001008,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.846542,40.371967,,,,,,,,,,,,,,,
198454,S01360,16605,2ND ST AT OLIVER AVE,40.376552,-79.849998,S01360-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002004,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.849998,40.376552,,,,,,,,,,,,,,,
198455,S01360,16605,2ND ST AT OLIVER AVE,40.376552,-79.849998,S01360-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002004,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.849998,40.376552,,,,,,,,,,,,,,,
198456,S01360,16605,2ND ST AT OLIVER AVE,40.376552,-79.849998,S01360,"59,61C",All Routes,00,BUS,"IB,OB",87,67,45,547,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002004,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.849998,40.376552,,,,,,,,,,,,,,,
198457,S01395,16607,2ND ST AT SR CITIZEN HI-RISE,40.373904,-79.847584,S01395-59,59,59,59,BUS,IB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002009,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.847584,40.373904,,,,,,,,,,,,,,,
198458,S01395,16607,2ND ST AT SR CITIZEN HI-RISE,40.373904,-79.847584,S01395-61C,61C,61C,61C,BUS,OB,61,49,31,385,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002009,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.847584,40.373904,,,,,,,,,,,,,,,
198459,S01395,16607,2ND ST AT SR CITIZEN HI-RISE,40.373904,-79.847584,S01395,"59,61C",All Routes,00,BUS,"IB,OB",87,67,45,547,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034867002009,"Allegheny County, PA","Duquesne city (Allegheny, PA)",,"Duquesne city, Allegheny County",Duquesne city,0,-79.847584,40.373904,,,,,,,,,,,,,,,
198460,N17690,20782,31ST ST BRIDGE RAMP AT 31ST ST BRIDGE,40.464615,-79.979735,N17690-1,1,1,01,BUS,OB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002020,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979735,40.464615,,,,,,,,,,,,,,,
198461,N17690,20782,31ST ST BRIDGE RAMP AT 31ST ST BRIDGE,40.464615,-79.979735,N17690-2,2,2,02,BUS,OB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002020,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979735,40.464615,,,,,,,,,,,,,,,
198462,N17690,20782,31ST ST BRIDGE RAMP AT 31ST ST BRIDGE,40.464615,-79.979735,N17690,"1,2",All Routes,00,BUS,OB,51,27,26,308,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002020,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979735,40.464615,,,,,,,,,,,,,,,
198463,N17510,20781,31ST ST BRIDGE RAMP AT RIALTO ST,40.46491,-79.979896,N17510-1,1,1,01,BUS,IB,33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979896,40.46491,,,,,,,,,,,,,,,
198464,N17510,20781,31ST ST BRIDGE RAMP AT RIALTO ST,40.46491,-79.979896,N17510-2,2,2,02,BUS,IB,18,8,7,105,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979896,40.46491,,,,,,,,,,,,,,,
198465,N17510,20781,31ST ST BRIDGE RAMP AT RIALTO ST,40.46491,-79.979896,N17510,"1,2",All Routes,00,BUS,IB,51,27,26,308,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420032413002005,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Troy Hill,"Troy Hill, Pittsburgh",Troy Hill,0,-79.979896,40.46491,,,,,,,,,,,,,,,
198466,E00270,2410,32ND ST AT SPRING WAY,40.460445,-79.969566,E00270-54,54,54,54,BUS,OB,26,18,11,159,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030203001007,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Strip District,"Strip District, Pittsburgh",Strip District,0,-79.969566,40.460445,,,,,,,,,,,,,,,
198467,E00270,2410,32ND ST AT SPRING WAY,40.460445,-79.969566,E00270-88,88,88,88,BUS,OB,35,29,28,232,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030203001007,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Strip District,"Strip District, Pittsburgh",Strip District,0,-79.969566,40.460445,,,,,,,,,,,,,,,
198468,E00270,2410,32ND ST AT SPRING WAY,40.460445,-79.969566,E00270-91,91,91,91,BUS,OB,71,31,31,417,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030203001007,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Strip District,"Strip District, Pittsburgh",Strip District,0,-79.969566,40.460445,,,,,,,,,,,,,,,
198469,E00270,2410,32ND ST AT SPRING WAY,40.460445,-79.969566,E00270,"54,88,91",All Routes,00,BUS,OB,132,78,70,808,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030203001007,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Strip District,"Strip District, Pittsburgh",Strip District,0,-79.969566,40.460445,,,,,,,,,,,,,,,
198470,E70244,18150,39TH ST AT BUTLER ST,40.467498,-79.963592,E70244-64,64,64,64,BUS,"IB,OB",37,37,25,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.963592,40.467498,,,,,,,,,,,,,,,
198471,E70244,18150,39TH ST AT BUTLER ST,40.467498,-79.963592,E70244,64,All Routes,00,BUS,"IB,OB",37,37,25,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.963592,40.467498,,,,,,,,,,,,,,,
198472,W00260,5588,3RD ST AT MAIN ST,40.404453,-80.091119,W00260,G31,All Routes,00,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034688001009,"Allegheny County, PA","Carnegie borough (Allegheny, PA)",,"Carnegie bgh, Allegheny County",Carnegie bgh,0,-80.091119,40.404453,,,,,,,,,,,,,,,
198473,W00260,5588,3RD ST AT MAIN ST,40.404453,-80.091119,W00260-G31,G31,G31,G31,BUS,IB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034688001009,"Allegheny County, PA","Carnegie borough (Allegheny, PA)",,"Carnegie bgh, Allegheny County",Carnegie bgh,0,-80.091119,40.404453,,,,,,,,,,,,,,,
198474,W00280,3898,3RD ST AT MAIN ST FS,40.404353,-80.091124,W00280,G31,All Routes,00,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034688001010,"Allegheny County, PA","Carnegie borough (Allegheny, PA)",,"Carnegie bgh, Allegheny County",Carnegie bgh,0,-80.091124,40.404353,,,,,,,,,,,,,,,
198475,W00280,3898,3RD ST AT MAIN ST FS,40.404353,-80.091124,W00280-G31,G31,G31,G31,BUS,OB,5,0,0,25,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034688001010,"Allegheny County, PA","Carnegie borough (Allegheny, PA)",,"Carnegie bgh, Allegheny County",Carnegie bgh,0,-80.091124,40.404353,,,,,,,,,,,,,,,
198476,E00420,1199,40TH ST AT BUTLER ST,40.468544,-79.962105,E00420-93,93,93,93,BUS,OB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.962105,40.468544,,,,,,,,,,,,,,,
198477,E00420,1199,40TH ST AT BUTLER ST,40.468544,-79.962105,E00420,93,All Routes,00,BUS,OB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.962105,40.468544,,,,,,,,,,,,,,,
198478,E00430,20106,40TH ST AT DAVIDSON ST FS,40.467739,-79.960861,E00430-93,93,93,93,BUS,OB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030902001020,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Lawrenceville,"Central Lawrenceville, Pittsburgh",Central Lawrenceville,0,-79.960861,40.467739,,,,,,,,,,,,,,,
198479,E00430,20106,40TH ST AT DAVIDSON ST FS,40.467739,-79.960861,E00430,93,All Routes,00,BUS,OB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030902001020,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Central Lawrenceville,"Central Lawrenceville, Pittsburgh",Central Lawrenceville,0,-79.960861,40.467739,,,,,,,,,,,,,,,
198480,E70245,18152,40TH ST AT PENN AVE NS,40.465577,-79.958451,E70245-64,64,64,64,BUS,OB,37,37,25,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.958451,40.465577,,,,,,,,,,,,,,,
198481,E70245,18152,40TH ST AT PENN AVE NS,40.465577,-79.958451,E70245-93,93,93,93,BUS,IB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.958451,40.465577,,,,,,,,,,,,,,,
198482,E70245,18152,40TH ST AT PENN AVE NS,40.465577,-79.958451,E70245,"64,93",All Routes,00,BUS,"IB,OB",67,49,34,418,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.958451,40.465577,,,,,,,,,,,,,,,
198483,E00500,1149,40TH ST OPP DAVIDSON ST,40.467598,-79.960979,E00500-64,64,64,64,BUS,OB,37,37,25,247,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.960979,40.467598,,,,,,,,,,,,,,,
198484,E00500,1149,40TH ST OPP DAVIDSON ST,40.467598,-79.960979,E00500-93,93,93,93,BUS,IB,30,12,9,171,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.960979,40.467598,,,,,,,,,,,,,,,
198485,E00500,1149,40TH ST OPP DAVIDSON ST,40.467598,-79.960979,E00500,"64,93",All Routes,00,BUS,"IB,OB",67,49,34,418,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420030603002008,"Allegheny County, PA","Pittsburgh city (Allegheny, PA)",Lower Lawrenceville,"Lower Lawrenceville, Pittsburgh",Lower Lawrenceville,0,-79.960979,40.467598,,,,,,,,,,,,,,,
198486,N01830,12659,4TH AVE AT 7TH ST,40.56259,-79.765741,N01830-1,1,1,01,BUS,"IB,OB",33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US421298007001037,"Westmoreland County, PA","New Kensington city (Westmoreland, PA)",,"New Kensington city, Westmoreland County",New Kensington city,0,-79.765741,40.56259,,,,,,,,,,,,,,,
198487,N01830,12659,4TH AVE AT 7TH ST,40.56259,-79.765741,N01830,1,All Routes,00,BUS,"IB,OB",33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US421298007001037,"Westmoreland County, PA","New Kensington city (Westmoreland, PA)",,"New Kensington city, Westmoreland County",New Kensington city,0,-79.765741,40.56259,,,,,,,,,,,,,,,
198488,E70766,20428,4TH AVE AT ANTISBURY ST,40.412731,-79.879364,E70766-59,59,59,59,BUS,OB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002020,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.879364,40.412731,,,,,,,,,,,,,,,
198489,E70766,20428,4TH AVE AT ANTISBURY ST,40.412731,-79.879364,E70766-71,71,71,71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002020,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.879364,40.412731,,,,,,,,,,,,,,,
198490,E70766,20428,4TH AVE AT ANTISBURY ST,40.412731,-79.879364,E70766,"59,71,P71",All Routes,00,BUS,"IB,OB",38,18,14,222,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002020,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.879364,40.412731,,,,,,,,,,,,,,,
198491,E70766,20428,4TH AVE AT ANTISBURY ST,40.412731,-79.879364,E70766-P71,P71,P71,P71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002020,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.879364,40.412731,,,,,,,,,,,,,,,
198492,W00300,2362,4TH AVE AT BROADWAY ST,40.517215,-80.160434,W00300-21,21,21,21,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002009,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.160434,40.517215,,,,,,,,,,,,,,,
198493,W00300,2362,4TH AVE AT BROADWAY ST,40.517215,-80.160434,W00300,21,All Routes,00,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002009,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.160434,40.517215,,,,,,,,,,,,,,,
198494,N01935,12658,4TH AVE AT CENTRAL CITY PLAZA,40.564138,-79.766112,N01935-1,1,1,01,BUS,"IB,OB",33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US421298007001015,"Westmoreland County, PA","New Kensington city (Westmoreland, PA)",,"New Kensington city, Westmoreland County",New Kensington city,0,-79.766112,40.564138,,,,,,,,,,,,,,,
198495,N01935,12658,4TH AVE AT CENTRAL CITY PLAZA,40.564138,-79.766112,N01935,1,All Routes,00,BUS,"IB,OB",33,19,19,203,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US421298007001015,"Westmoreland County, PA","New Kensington city (Westmoreland, PA)",,"New Kensington city, Westmoreland County",New Kensington city,0,-79.766112,40.564138,,,,,,,,,,,,,,,
198496,W70156,22337,4TH AVE AT CHESTNUT ST,40.516657,-80.158959,W70156-21,21,21,21,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002026,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.158959,40.516657,,,,,,,,,,,,,,,
198497,W70156,22337,4TH AVE AT CHESTNUT ST,40.516657,-80.158959,W70156,21,All Routes,00,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002026,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.158959,40.516657,,,,,,,,,,,,,,,
198498,W00460,2359,4TH AVE AT CORAOPOLIS BRIDGE FS,40.514756,-80.153921,W00460-21,21,21,21,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034507001004,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.153921,40.514756,,,,,,,,,,,,,,,
198499,W00460,2359,4TH AVE AT CORAOPOLIS BRIDGE FS,40.514756,-80.153921,W00460,21,All Routes,00,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034507001004,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.153921,40.514756,,,,,,,,,,,,,,,
198500,E70765,20427,4TH AVE AT DUQUESNE ST,40.411583,-79.87712,E70765-59,59,59,59,BUS,OB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002028,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.87712,40.411583,,,,,,,,,,,,,,,
198501,E70765,20427,4TH AVE AT DUQUESNE ST,40.411583,-79.87712,E70765-71,71,71,71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002028,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.87712,40.411583,,,,,,,,,,,,,,,
198502,E70765,20427,4TH AVE AT DUQUESNE ST,40.411583,-79.87712,E70765,"59,71,P71",All Routes,00,BUS,"IB,OB",38,18,14,222,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002028,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.87712,40.411583,,,,,,,,,,,,,,,
198503,E70765,20427,4TH AVE AT DUQUESNE ST,40.411583,-79.87712,E70765-P71,P71,P71,P71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002028,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.87712,40.411583,,,,,,,,,,,,,,,
198504,E70767,20431,4TH AVE AT HAWKINS AVE,40.413128,-79.880485,E70767-59,59,59,59,BUS,OB,26,18,14,162,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002021,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.880485,40.413128,,,,,,,,,,,,,,,
198505,E70767,20431,4TH AVE AT HAWKINS AVE,40.413128,-79.880485,E70767-71,71,71,71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002021,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.880485,40.413128,,,,,,,,,,,,,,,
198506,E70767,20431,4TH AVE AT HAWKINS AVE,40.413128,-79.880485,E70767,"59,71,P71",All Routes,00,BUS,"IB,OB",38,18,14,222,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002021,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.880485,40.413128,,,,,,,,,,,,,,,
198507,E70767,20431,4TH AVE AT HAWKINS AVE,40.413128,-79.880485,E70767-P71,P71,P71,P71,BUS,IB,6,0,0,30,WD,PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420035140002021,"Allegheny County, PA","Rankin borough (Allegheny, PA)",,"Rankin bgh, Allegheny County",Rankin bgh,0,-79.880485,40.413128,,,,,,,,,,,,,,,
198508,W00330,2365,4TH AVE AT MAIN ST NS,40.519312,-80.166019,W00330-21,21,21,21,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002006,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.166019,40.519312,,,,,,,,,,,,,,,
198509,W00330,2365,4TH AVE AT MAIN ST NS,40.519312,-80.166019,W00330,21,All Routes,00,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002006,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.166019,40.519312,,,,,,,,,,,,,,,
198510,W00340,2364,4TH AVE AT MILL ST,40.518392,-80.16356,W00340-21,21,21,21,BUS,OB,30,19,19,188,"WD,SA,SU",PRT,2510,10/19/25 6:00,12/31/99 6:00,1,,,1,,1/1/70 6:00,12/31/99 6:00,1000000US420034508002020,"Allegheny County, PA","Coraopolis borough (Allegheny, PA)",,"Coraopolis bgh, Allegheny County",Coraopolis bgh,0,-80.16356,40.518392,,,,,,,,,,,,,,,
